timestamp_s;timestamp_origin;sd_block_id;cyc_charged;is_rt;soc_nom;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;t_avg_degC;r_ref_10ms_mOhm;r_ref_1s_mOhm;uptime_ticks;seq_nr;v_raw_V;i_raw_A
1665657086.000;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;0;3.3428;0.0010
1665657086.001;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;1;3.3565;0.7970
1665657086.003;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;2;3.3613;0.9880
1665657086.010;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;3;3.3641;1.0060
1665657086.030;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;4;3.3657;0.9940
1665657086.100;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;5;3.3679;0.9970
1665657086.300;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;6;3.3692;1.0020
1665657087.000;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;7;3.3713;0.9990
1665657089.000;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;8;3.3753;1.0020
1665657096.000;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;9;3.3836;1.0010
1665657096.001;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;10;3.3619;-0.3090
1665657096.003;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;11;3.3472;-0.9320
1665657096.010;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;12;3.3417;-0.9950
1665657096.030;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;13;3.3376;-1.0000
1665657096.100;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;14;3.3331;-1.0000
1665657096.300;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;15;3.3306;-1.0010
1665657097.000;1;83766272;1;1;10;1;10;10;0.00;0.00;0;24.96;21.189;25.241;257494;16;3.3271;-1.0010
