timestamp_s;timestamp_origin;sd_block_id;cyc_charged;is_rt;soc_nom;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;t_avg_degC;r_ref_10ms_mOhm;r_ref_1s_mOhm;uptime_ticks;seq_nr;v_raw_V;i_raw_A
1665658788.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;0;3.3420;0.0010
1665658788.001;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;1;3.3556;0.8100
1665658788.003;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;2;3.3608;0.9910
1665658788.010;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;3;3.3635;1.0000
1665658788.030;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;4;3.3651;1.0020
1665658788.100;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;5;3.3679;1.0030
1665658788.300;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;6;3.3690;1.0010
1665658789.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;7;3.3706;0.9990
1665658791.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;8;3.3745;1.0010
1665658798.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;9;3.3832;0.9980
1665658798.001;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;10;3.3605;-0.3350
1665658798.003;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;11;3.3471;-0.9370
1665658798.010;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;12;3.3417;-0.9990
1665658798.030;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;13;3.3372;-0.9940
1665658798.100;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;14;3.3331;-0.9990
1665658798.300;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;15;3.3302;-0.9980
1665658799.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;16;3.3264;-1.0040
1665658801.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;17;3.3214;-0.9990
1665658808.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;18;3.3098;-0.9980
1665658808.001;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;19;3.3208;-0.3360
1665658808.003;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;20;3.3276;-0.0400
1665658808.010;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;21;3.3308;0.0010
1665658808.030;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;22;3.3327;0.0000
1665658808.100;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;23;3.3353;0.0010
1665658808.300;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;24;3.3368;-0.0020
1665658809.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;25;3.3382;0.0030
1665658811.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;26;3.3391;-0.0010
1665658818.000;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;27;3.3405;0.0040
1665658818.001;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;28;3.3518;0.6830
1665658818.003;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;29;3.3593;0.9870
1665658818.010;1;84703232;1;1;10;1;10;50;0.00;0.00;0;25.00;21.436;25.762;417585;30;3.3611;0.9960
