timestamp_s;timestamp_origin;sd_block_id;cyc_charged;is_rt;soc_nom;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;t_avg_degC;r_ref_10ms_mOhm;r_ref_1s_mOhm;uptime_ticks;seq_nr;v_raw_V;i_raw_A
1665634763.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;0;3.3839;-0.0010
1665634763.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;1;3.3979;0.7990
1665634763.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;2;3.4030;0.9890
1665634763.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;3;3.4049;0.9950
1665634763.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;4;3.4069;0.9990
1665634763.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;5;3.4084;0.9960
1665634763.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;6;3.4100;0.9990
1665634764.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;7;3.4115;0.9980
1665634766.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;8;3.4145;1.0000
1665634773.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;9;3.4222;0.9960
1665634773.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;10;3.3997;-0.3310
1665634773.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;11;3.3865;-0.9280
1665634773.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;12;3.3812;-1.0020
1665634773.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;13;3.3779;-1.0020
1665634773.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;14;3.3747;-1.0040
1665634773.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;15;3.3729;-1.0010
1665634774.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;16;3.3699;-0.9990
1665634776.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;17;3.3649;-1.0030
1665634783.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;18;3.3546;-0.9990
1665634783.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;19;3.3652;-0.3530
1665634783.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;20;3.3725;-0.0370
1665634783.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;21;3.3746;-0.0010
1665634783.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;22;3.3771;0.0000
1665634783.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;23;3.3793;0.0040
1665634783.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;24;3.3791;0.0020
1665634784.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;25;3.3806;0.0030
1665634786.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;26;3.3818;-0.0010
1665634793.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;27;3.3830;-0.0030
1665634793.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;28;3.3950;0.6910
1665634793.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;29;3.4011;0.9860
1665634793.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;30;3.4037;0.9970
1665634793.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;31;3.4054;1.0000
1665634793.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;32;3.4067;0.9960
1665634793.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;33;3.4080;1.0010
1665634794.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;34;3.4100;1.0010
1665634796.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;35;3.4134;1.0010
1665634803.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;36;3.4216;0.9990
1665634823.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;37;3.4372;1.0010
1665634853.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;38;3.4522;0.9980
1665634853.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;39;3.4297;-0.3340
1665634853.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;40;3.4167;-0.9370
1665634853.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;41;3.4116;-0.9980
1665634853.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;42;3.4082;-0.9970
1665634853.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;43;3.4053;-0.9980
1665634853.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;44;3.4042;-1.0000
1665634854.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;45;3.4014;-0.9950
1665634856.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;46;3.3957;-0.9960
1665634863.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;47;3.3843;-1.0030
1665634883.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;48;3.3644;-1.0010
1665634913.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;49;3.3425;-1.0010
1665634913.001;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;50;3.3536;-0.3510
1665634913.003;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;51;3.3602;-0.0450
1665634913.010;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;52;3.3630;-0.0010
1665634913.030;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;53;3.3644;0.0000
1665634913.100;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;54;3.3668;0.0000
1665634913.300;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;55;3.3674;-0.0010
1665634914.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;56;3.3691;0.0010
1665634916.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;57;3.3715;0.0010
1665634923.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;58;3.3755;0.0010
1665634943.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;59;3.3802;0.0060
1665634973.000;1;78048256;1;1;10;1;0;90;0.00;0.00;0;25.03;21.096;24.509;3926815;60;3.3824;0.0070
1665644898.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;0;3.5965;0.0000
1665644898.001;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;1;3.6106;0.8110
1665644898.003;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;2;3.6148;0.9940
1665644898.010;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;3;3.6158;1.0050
1665644898.030;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;4;3.6162;1.0010
1665644898.100;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;5;3.6164;0.9970
1665644898.300;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;6;3.6173;1.0020
1665644899.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;7;3.6181;0.9990
1665644901.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;8;3.6206;1.0010
1665644908.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;9;3.6247;1.0000
1665644908.001;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;10;3.6030;-0.3440
1665644908.003;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;11;3.5905;-0.9310
1665644908.010;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;12;3.5874;-1.0020
1665644908.030;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;13;3.5861;-0.9990
1665644908.100;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;14;3.5860;-1.0030
1665644908.300;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;15;3.5849;-1.0030
1665644909.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;16;3.5825;-1.0020
1665644911.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;17;3.5793;-1.0020
1665644918.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;18;3.5732;-1.0010
1665644918.001;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;19;3.5841;-0.3540
1665644918.003;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;20;3.5903;-0.0380
1665644918.010;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;21;3.5923;-0.0020
1665644918.030;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;22;3.5925;0.0000
1665644918.100;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;23;3.5928;0.0020
1665644918.300;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;24;3.5934;-0.0010
1665644919.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;25;3.5941;-0.0010
1665644921.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;26;3.5948;0.0010
1665644928.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;27;3.5964;0.0020
1665644928.001;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;28;3.6072;0.6900
1665644928.003;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;29;3.6137;0.9840
1665644928.010;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;30;3.6146;0.9950
1665644928.030;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;31;3.6152;1.0010
1665644928.100;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;32;3.6161;1.0010
1665644928.300;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;33;3.6166;1.0020
1665644929.000;1;80662016;1;1;30;1;0;90;0.00;0.00;0;24.99;19.207;19.966;4893353;34;3.6172;0.9990
