timestamp_s;timestamp_origin;sd_block_id;cyc_charged;is_rt;soc_nom;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;t_avg_degC;r_ref_10ms_mOhm;r_ref_1s_mOhm;uptime_ticks;seq_nr;v_raw_V;i_raw_A
1665654073.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;0;3.3471;-0.0010
1665654073.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;1;3.3618;0.8290
1665654073.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;2;3.3661;0.9970
1665654073.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;3;3.3683;0.9990
1665654073.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;4;3.3705;1.0000
1665654073.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;5;3.3726;1.0070
1665654073.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;6;3.3742;1.0040
1665654074.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;7;3.3765;0.9990
1665654076.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;8;3.3797;1.0010
1665654083.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;9;3.3885;0.9960
1665654083.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;10;3.3659;-0.3470
1665654083.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;11;3.3522;-0.9420
1665654083.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;12;3.3462;-1.0000
1665654083.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;13;3.3421;-0.9990
1665654083.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;14;3.3382;-1.0020
1665654083.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;15;3.3354;-1.0030
1665654084.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;16;3.3323;-0.9990
1665654086.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;17;3.3265;-1.0030
1665654093.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;18;3.3152;-1.0030
1665654093.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;19;3.3261;-0.3270
1665654093.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;20;3.3331;-0.0390
1665654093.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;21;3.3361;-0.0010
1665654093.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;22;3.3385;0.0050
1665654093.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;23;3.3405;-0.0020
1665654093.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;24;3.3429;0.0040
1665654094.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;25;3.3431;0.0020
1665654096.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;26;3.3451;0.0010
1665654103.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;27;3.3462;0.0010
1665654103.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;28;3.3579;0.6920
1665654103.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;29;3.3646;0.9870
1665654103.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;30;3.3670;0.9940
1665654103.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;31;3.3693;0.9960
1665654103.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;32;3.3714;1.0050
1665654103.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;33;3.3725;0.9970
1665654104.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;34;3.3749;1.0080
1665654106.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;35;3.3785;0.9970
1665654113.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;36;3.3874;0.9990
1665654133.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;37;3.4056;1.0100
1665654163.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;38;3.4241;1.0020
1665654163.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;39;3.4016;-0.3510
1665654163.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;40;3.3888;-0.9310
1665654163.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;41;3.3829;-0.9890
1665654163.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;42;3.3792;-0.9950
1665654163.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;43;3.3749;-1.0000
1665654163.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;44;3.3730;-1.0000
1665654164.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;45;3.3702;-0.9890
1665654166.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;46;3.3646;-0.9900
1665654173.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;47;3.3514;-1.0010
1665654193.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;48;3.3278;-1.0100
1665654223.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;49;3.3032;-0.9980
1665654223.001;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;50;3.3151;-0.3300
1665654223.003;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;51;3.3213;-0.0410
1665654223.010;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;52;3.3240;-0.0030
1665654223.030;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;53;3.3264;0.0010
1665654223.100;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;54;3.3290;-0.0030
1665654223.300;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;55;3.3306;-0.0060
1665654224.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;56;3.3324;-0.0040
1665654226.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;57;3.3349;0.0040
1665654233.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;58;3.3387;0.0050
1665654253.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;59;3.3438;0.0050
1665654283.000;2;82994688;1;1;10;1;10;50;0.00;0.00;0;24.87;21.208;25.349;508105;60;3.3462;0.0020
1665659501.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;0;3.3442;0.0000
1665659501.001;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;1;3.3587;0.8250
1665659501.003;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;2;3.3633;0.9880
1665659501.010;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;3;3.3655;0.9960
1665659501.030;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;4;3.3677;0.9980
1665659501.100;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;5;3.3699;0.9970
1665659501.300;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;6;3.3716;1.0000
1665659502.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;7;3.3727;0.9960
1665659504.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;8;3.3769;1.0030
1665659511.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;9;3.3858;1.0040
1665659511.001;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;10;3.3631;-0.3470
1665659511.003;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;11;3.3489;-0.9450
1665659511.010;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;12;3.3438;-0.9920
1665659511.030;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;13;3.3392;-0.9920
1665659511.100;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;14;3.3348;-0.9980
1665659511.300;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;15;3.3321;-1.0090
1665659512.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;16;3.3290;-0.9990
1665659514.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;17;3.3235;-0.9950
1665659521.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;18;3.3114;-1.0010
1665659521.001;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;19;3.3229;-0.3300
1665659521.003;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;20;3.3299;-0.0380
1665659521.010;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;21;3.3328;0.0000
1665659521.030;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;22;3.3346;-0.0020
1665659521.100;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;23;3.3376;-0.0010
1665659521.300;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;24;3.3381;-0.0020
1665659522.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;25;3.3400;0.0030
1665659524.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;26;3.3412;0.0010
1665659531.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;27;3.3428;-0.0030
1665659531.001;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;28;3.3545;0.6940
1665659531.003;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;29;3.3614;0.9880
1665659531.010;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;30;3.3642;1.0000
1665659531.030;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;31;3.3661;0.9990
1665659531.100;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;32;3.3681;0.9980
1665659531.300;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;33;3.3700;1.0030
1665659532.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;34;3.3718;1.0020
1665659534.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;35;3.3761;1.0000
1665659541.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;36;3.3850;0.9970
1665659561.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;37;3.4034;1.0020
1665659591.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;38;3.4218;0.9970
1665659591.001;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;39;3.3990;-0.3500
1665659591.003;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;40;3.3856;-0.9460
1665659591.010;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;41;3.3800;-1.0010
1665659591.030;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;42;3.3763;-1.0090
1665659591.100;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;43;3.3730;-0.9960
1665659591.300;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;44;3.3706;-1.0030
1665659592.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;45;3.3670;-1.0040
1665659594.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;46;3.3613;-1.0080
1665659601.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;47;3.3488;-0.9930
1665659621.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;48;3.3247;-0.9910
1665659651.000;1;84388352;1;1;10;1;10;50;0.00;0.00;0;24.91;21.365;25.818;487796;49;3.2998;-0.9980
