timestamp_s;timestamp_origin;sd_block_id;cyc_charged;is_rt;soc_nom;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;t_avg_degC;r_ref_10ms_mOhm;r_ref_1s_mOhm;uptime_ticks;seq_nr;v_raw_V;i_raw_A
1665634588.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;0;3.3850;0.0010
1665634588.001;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;1;3.3986;0.8140
1665634588.003;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;2;3.4035;0.9950
1665634588.010;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;3;3.4056;0.9960
1665634588.030;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;4;3.4073;0.9970
1665634588.100;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;5;3.4087;0.9990
1665634588.300;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;6;3.4095;0.9980
1665634589.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;7;3.4119;1.0040
1665634591.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;8;3.4148;1.0020
1665634598.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;9;3.4221;1.0000
1665634598.001;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;10;3.4007;-0.3240
1665634598.003;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;11;3.3873;-0.9310
1665634598.010;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;12;3.3820;-1.0020
1665634598.030;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;13;3.3784;-1.0030
1665634598.100;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;14;3.3755;-0.9990
1665634598.300;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;15;3.3739;-0.9960
1665634599.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;16;3.3705;-1.0010
1665634601.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;17;3.3660;-0.9980
1665634608.000;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;18;3.3554;-1.0030
1665634608.001;1;78007808;1;1;10;1;10;50;0.00;0.00;0;24.90;20.642;23.744;3910521;19;3.3657;-0.3480
