diag,freq_Hz,re_z_ohm_20pct,re_z_ohm_50pct,re_z_ohm_80pct,im_z_ohm_20pct,im_z_ohm_50pct,im_z_ohm_80pct
1,10019.530273,0.028760774061083794,0.028771955519914627,0.028806237503886223,0.037579234689474106,0.037717435508966446,0.03765513002872467
1,4630.334961,0.024045919999480247,0.023950833827257156,0.02390984445810318,0.01878882758319378,0.018810641020536423,0.01882636547088623
1,2141.204102,0.022451510652899742,0.02233516052365303,0.022282831370830536,0.008418680168688297,0.008459160104393959,0.008487941697239876
1,1000.702026,0.022532926872372627,0.022420575842261314,0.022339098155498505,0.003122156485915184,0.0031915963627398014,0.0032383545767515898
1,463.598907,0.023228880017995834,0.023104768246412277,0.02297087013721466,0.0005288950633257627,0.0006706795538775623,0.0007279092096723616
1,215.022903,0.024097293615341187,0.02388506755232811,0.023710448294878006,-0.0006014840910211205,-0.00036132815876044333,-0.00033402990084141493
1,99.734001,0.024926383048295975,0.024544280022382736,0.02439821884036064,-0.0009373078355565667,-0.0005994806415401399,-0.0006280102534219623
1,45.955879,0.02558731846511364,0.024959228932857513,0.024806080386042595,-0.0008429979206994176,-0.000482933217426762,-0.0005185716436244547
1,21.502291,0.02598056010901928,0.02516409009695053,0.025063367560505867,-0.0006134123541414738,-0.00034092541318386793,-0.0003833772207144648
1,9.9734,0.02615717239677906,0.025257393717765808,0.025155238807201385,-0.00039143566391430795,-0.0003486639470793307,-0.00032972529879771173
1,4.650298,0.02621944434940815,0.025393284857273102,0.025274306535720825,-0.0004378516459837556,-0.0002681552723515779,-0.0002926084853243083
1,2.170139,0.0264377910643816,0.02543809451162815,0.025443166494369507,-0.0003568709653336555,-0.00031133374432101846,-0.00041793397394940257
1,0.997765,0.026620658114552498,0.025592654943466187,0.025548988953232765,-0.0004217728856019676,-0.0005608987412415445,-0.0006710104062221944
1,0.46503,0.026746898889541626,0.025807825848460197,0.025847475975751877,-0.0006542868795804679,-0.000812109443359077,-0.0010201713303104043
1,0.216213,0.027085507288575172,0.026222463697195053,0.026362724602222443,-0.0010145403211936355,-0.0011821980588138103,-0.0015508243814110756
1,0.10016,0.02746156044304371,0.02676163800060749,0.027109621092677116,-0.0015769600868225098,-0.0017393287271261215,-0.002298664301633835
1,0.046429,0.028116459026932716,0.027575375512242317,0.028177671134471893,-0.0024888422340154648,-0.0025475213769823313,-0.003372698090970516
1,0.02155,0.0290768314152956,0.02853313274681568,0.02960444800555706,-0.0040642567910254,-0.003906398080289364,-0.005021499469876289
1,0.010001,0.030722064897418022,0.03001897782087326,0.0316312350332737,-0.006710503250360489,-0.006314900238066912,-0.0077356318943202496
2,10019.530273,0.02915910631418228,0.029184499755501747,0.029139427468180656,0.03750016912817955,0.037608079612255096,0.03752128779888153
2,4630.334961,0.02444513514637947,0.024350551888346672,0.024267585948109627,0.018773475661873817,0.018768006935715675,0.01875961944460869
2,2141.204102,0.022832171991467476,0.022749487310647964,0.022630613297224045,0.008448422886431217,0.008455686271190643,0.008446508087217808
2,1000.702026,0.02287919446825981,0.022790998220443726,0.022681379690766335,0.0031957013998180628,0.003239665413275361,0.0032121199183166027
2,463.598907,0.02348770573735237,0.023402102291584015,0.023284032940864563,0.0006090211099945009,0.0006840925780124962,0.0007015374721959233
2,215.022903,0.02426178567111492,0.024137910455465317,0.02401672676205635,-0.000595776888076216,-0.0003985093208029866,-0.00042010453762486577
2,99.734001,0.025086000561714172,0.024864675477147102,0.02476978302001953,-0.0011380298528820276,-0.0007733997772447765,-0.0008712167618796229
2,45.955879,0.025914391502738,0.02541927993297577,0.025395400822162628,-0.0012863841839134693,-0.000745213299524039,-0.0008816388435661793
2,21.502291,0.026670489460229874,0.025807136669754982,0.025903508067131042,-0.0011691042454913259,-0.0005310330307111144,-0.0006939098238945007
2,9.9734,0.027239155024290085,0.025992807000875473,0.02613956108689308,-0.0009144045179709792,-0.00038782681804150343,-0.0005030366010032594
2,4.650298,0.02755546197295189,0.026049524545669556,0.026280339807271957,-0.0006572933634743094,-0.00037336989771574736,-0.00036681824713014066
2,2.170139,0.0277111679315567,0.02625267766416073,0.026427188888192177,-0.0005067134043201804,-0.00038494181353598833,-0.0005095555097796023
2,0.997765,0.027850383892655373,0.026417823508381844,0.026524437591433525,-0.0005740305059589446,-0.0004971150192432106,-0.0007450629491358995
2,0.46503,0.02812768518924713,0.026560351252555847,0.026887329295277596,-0.0007507080445066094,-0.0007521752850152552,-0.0010101962834596634
2,0.216213,0.028387080878019333,0.026959430426359177,0.027359183877706528,-0.0010528769344091415,-0.0011275875149294734,-0.0015525590861216187
2,0.10016,0.0288007240742445,0.027477771043777466,0.02810395136475563,-0.0016473957803100348,-0.0016852138796821237,-0.002323066582903266
2,0.046429,0.029495321214199066,0.028232794255018234,0.02918403409421444,-0.002718104515224695,-0.0025631000753492117,-0.003449598327279091
2,0.02155,0.030534125864505768,0.029202263802289963,0.03066706657409668,-0.00445006787776947,-0.003991576377302408,-0.005174774210900068
2,0.010001,0.03225523605942726,0.030740439891815186,0.03274577483534813,-0.007382506038993597,-0.0064562042243778706,-0.007969869300723076
3,10019.530273,0.029169529676437378,0.02916962094604969,0.029132233932614326,0.03749636560678482,0.03757608309388161,0.037612538784742355
3,4630.334961,0.0245613195002079,0.024459902197122574,0.0243694968521595,0.018754158169031143,0.018748315051198006,0.01876569725573063
3,2141.204102,0.022969672456383705,0.02286609075963497,0.022756338119506836,0.00843856018036604,0.008460206910967827,0.008469965308904648
3,1000.702026,0.023016612976789474,0.022915391251444817,0.022821184247732162,0.0031985812820494175,0.003219165140762925,0.0032482966780662537
3,463.598907,0.0236190352588892,0.023536862805485725,0.023386100307106972,0.0006134309223853052,0.0007109667640179396,0.0007335204281844199
3,215.022903,0.02438606694340706,0.024242375046014786,0.02406807616353035,-0.0006101762992329895,-0.0004362223844509572,-0.00041774578858166933
3,99.734001,0.025205766782164574,0.02501583658158779,0.024845657870173454,-0.0011676761787384748,-0.0008478308445774019,-0.0008929918403737247
3,45.955879,0.026081062853336334,0.025667207315564156,0.025515787303447723,-0.0013791030505672097,-0.0008656171266920865,-0.0009562554187141359
3,21.502291,0.026888228952884674,0.026155348867177963,0.02614574320614338,-0.0013299662386998534,-0.0006881142617203295,-0.0007741071749478579
3,9.9734,0.027563676238059998,0.026286890730261803,0.02636590227484703,-0.0010455670999363065,-0.0004475717432796955,-0.0005624216282740235
3,4.650298,0.02794996090233326,0.026493774726986885,0.026637813076376915,-0.0008204326150007546,-0.0004442912759259343,-0.0005357316113077104
3,2.170139,0.028190135955810547,0.02663004957139492,0.026775572448968887,-0.0006221550283953547,-0.00042248936370015144,-0.000524071219842881
3,0.997765,0.02845648117363453,0.02672833949327469,0.02691638469696045,-0.0006044204346835613,-0.0005645244964398444,-0.000656907563097775
3,0.46503,0.028681905940175056,0.026959754526615143,0.02721831202507019,-0.0007942121010273695,-0.000750525388866663,-0.0010665447916835546
