diag,freq_Hz,re_z_ohm_20pct,re_z_ohm_50pct,re_z_ohm_80pct,im_z_ohm_20pct,im_z_ohm_50pct,im_z_ohm_80pct
1,10019.530273,0.02862236648797989,0.028571967035531998,0.028537670150399208,0.036375947296619415,0.03643423318862915,0.036464910954236984
1,4630.334961,0.02388252317905426,0.0237576887011528,0.023705800995230675,0.018240222707390785,0.01827208139002323,0.018286189064383507
1,2141.204102,0.022264646366238594,0.02214161865413189,0.02204829640686512,0.00817896705120802,0.008225725032389164,0.008265291340649128
1,1000.702026,0.022333446890115738,0.02219480276107788,0.02208942361176014,0.0030124657787382603,0.0030996548011898994,0.0031408432405442
1,463.598907,0.023024113848805428,0.022850114852190018,0.02272631786763668,0.0004743887111544609,0.0006372465868480504,0.0006668866262771189
1,215.022903,0.023891061544418335,0.023633254691958427,0.023482173681259155,-0.0006313009653240442,-0.0003667966811917722,-0.00034439790761098266
1,99.734001,0.02473227120935917,0.02430870197713375,0.02410963550209999,-0.0009600874036550522,-0.000591565971262753,-0.0006119304453022778
1,45.955879,0.025388667359948158,0.024733684957027435,0.02455807477235794,-0.00086797378025949,-0.0004829437530133873,-0.0005162909510545433
1,21.502291,0.02583051286637783,0.024917002767324448,0.024788085371255875,-0.0006260803202167153,-0.000359721714630723,-0.0004053990123793483
1,9.9734,0.026053642854094505,0.02496146410703659,0.024929028004407883,-0.0004654955118894577,-0.0002943730214610696,-0.00027998798759654164
1,4.650298,0.02612859196960926,0.025088680908083916,0.025060094892978668,-0.0003396080865059048,-0.0002668517117854208,-0.00025581251247785985
1,2.170139,0.026265103369951248,0.02521846443414688,0.025173215195536613,-0.0003621589276008308,-0.0003042810130864382,-0.00044791612890549004
1,0.997765,0.02635570429265499,0.025366226211190224,0.02534889057278633,-0.00048143291496671736,-0.0005023362464271486,-0.0006170593551360071
1,0.46503,0.026585064828395844,0.02557508833706379,0.02561940625309944,-0.0006931818788871169,-0.0007641020347364247,-0.001022462616674602
1,0.216213,0.026903187856078148,0.025992942973971367,0.02607731521129608,-0.0009901055600494146,-0.0011840980732813478,-0.0015238544438034296
1,0.10016,0.027301879599690437,0.02651742473244667,0.026793641969561577,-0.0015225321985781193,-0.0017207933124154806,-0.002251821104437113
